FittingGlobalId,FittingName,FittingTypeName,継手種類,階,系統コード,系統名称,IFC系統分類,FittingPortCount,PortIndex,PortGlobalId,PortName,PortDescription,FlowDirection,PortPredefinedType,PortSystemType,PortDiameterProperties,PortDiameterCandidate,PortProperties,ConnectedPortGlobalId,ConnectedPortName,ConnectedPortFlowDirection,ConnectedPortDiameterProperties,ConnectedPortDiameterCandidate,ConnectedElementClass,ConnectedElementGlobalId,ConnectedElementName,ConnectedElementTypeName,ConnectedElementDiameterProperties,ConnectedElementDiameterCandidate,DiameterCandidate,DiameterSource,Warning
2s0miY2LL7VPzA9lwxWjmr,021_径違いＴ型:Common:41582433,021_径違いＴ型:Common,径違いT型,4FL,CHR 6,M032_CHR冷温水(還),HEATING,3,3,1VWPBPNP1TbpYuSAu0oTj2,Port_41582433_2,Flow,SOURCEANDSINK,PIPE,HEATING,,,,3nKiLyyhtfeAGnj9vrcoNp,Port_41582434_1,SOURCEANDSINK,,,IfcPipeSegment,2s0miY2LL7VPzA9lwxWjms,配管タイプ:00_供給:41582434,配管タイプ:00_供給,Pset_PipeSegmentTypeCommon.InnerDiameter=105.3 | Pset_PipeSegmentTypeCommon.OuterDiameter=114.30000000000001,114.30000000000001,114.30000000000001,ConnectedElement,
2s0miY2LL7VPzA9lwxWY7R,021_径違い90° 大曲がり Y:Common:41583247,021_径違い90° 大曲がり Y:Common,径違い90°大曲がりY,3FL,D 3,M121_Dドレン,SEWAGE,3,1,0WVFEWbtapoONJeeMijZ1i,Port_41583247_1,Flow,SOURCEANDSINK,PIPE,SEWAGE,,,,2kseit96h3TpTI6vSuGAXN,Port_41582864_0,SOURCEANDSINK,,,IfcPipeSegment,2s0miY2LL7VPzA9lwxWY94,配管タイプ:00_排水:41582864,配管タイプ:00_排水,Pset_PipeSegmentTypeCommon.InnerDiameter=67.9 | Pset_PipeSegmentTypeCommon.OuterDiameter=76.3,76.3,76.3,ConnectedElement,
2s0miY2LL7VPzA9lwxWY7R,021_径違い90° 大曲がり Y:Common:41583247,021_径違い90° 大曲がり Y:Common,径違い90°大曲がりY,3FL,D 3,M121_Dドレン,SEWAGE,3,2,30q4edqG7sO4YsHRZHLqgv,Port_41583247_2,Flow,SOURCEANDSINK,PIPE,SEWAGE,,,,04MeOhCSpyqN4oSsNEEKoQ,Port_41583248_1,SOURCEANDSINK,,,IfcPipeSegment,2s0miY2LL7VPzA9lwxWY74,配管タイプ:00_排水:41583248,配管タイプ:00_排水,Pset_PipeSegmentTypeCommon.InnerDiameter=67.9 | Pset_PipeSegmentTypeCommon.OuterDiameter=76.3,76.3,76.3,ConnectedElement,
2s0miY2LL7VPzA9lwxWY7R,021_径違い90° 大曲がり Y:Common:41583247,021_径違い90° 大曲がり Y:Common,径違い90°大曲がりY,3FL,D 3,M121_Dドレン,SEWAGE,3,3,1rqQICQVvP9kS_UxjQFxjQ,Port_41583247_3,Flow,SOURCEANDSINK,PIPE,SEWAGE,,,,,,,,,,,,,,,,,接続先Portなし | 径候補なし
3inpcJnLr5Wh9YciPQ$$3v,021_径違いＴ型:Common:41585791,021_径違いＴ型:Common,径違いT型,1FL,－ 11,M112_W加湿給水,DOMESTICCOLDWATER,3,1,1oC7FnccWiTrUCATjeYPQ3,Port_41585791_3,Flow,SOURCEANDSINK,PIPE,DOMESTICCOLDWATER,,,,30nmuWOu8mjHF1NLr92XKS,Port_41584232_1,SOURCEANDSINK,,,IfcPipeSegment,3inpcJnLr5Wh9YciPQ$$hk,配管タイプ:00_供給:41584232,配管タイプ:00_供給,Pset_PipeSegmentTypeCommon.InnerDiameter=21.6 | Pset_PipeSegmentTypeCommon.OuterDiameter=27.2,27.2,27.2,ConnectedElement,
3inpcJnLr5Wh9YciPQ$$3v,021_径違いＴ型:Common:41585791,021_径違いＴ型:Common,径違いT型,1FL,－ 11,M112_W加湿給水,DOMESTICCOLDWATER,3,2,0gqpOPQWzZEu5PxLmTISA0,Port_41585791_1,Flow,SOURCEANDSINK,PIPE,DOMESTICCOLDWATER,,,,,,,,,,,,,,,,,接続先Portなし | 径候補なし
3inpcJnLr5Wh9YciPQ$$3v,021_径違いＴ型:Common:41585791,021_径違いＴ型:Common,径違いT型,1FL,－ 11,M112_W加湿給水,DOMESTICCOLDWATER,3,3,0r2J2rs3bMgs4qtST1Wnqt,Port_41585791_2,Flow,SOURCEANDSINK,PIPE,DOMESTICCOLDWATER,,,,1fOomvOT4HnjzvFy4LbNQd,Port_41585984_0,SOURCEANDSINK,,,IfcPipeSegment,3inpcJnLr5Wh9YciPQ$$76,配管タイプ:00_供給:41585984,配管タイプ:00_供給,Pset_PipeSegmentTypeCommon.InnerDiameter=35.7 | Pset_PipeSegmentTypeCommon.OuterDiameter=42.7,42.7,42.7,ConnectedElement,
3inpcJnLr5Wh9YciPQ$$6n,021_径違いＴ型:Common:41585975,021_径違いＴ型:Common,径違いT型,3FL,－ 11,M112_W加湿給水,DOMESTICCOLDWATER,3,1,3ghvbXzx1M99h8UshQwX7N,Port_41585975_2,Flow,SOURCEANDSINK,PIPE,DOMESTICCOLDWATER,,,,1zbXi3sbIDD3PngK9TKRAj,Port_40899380_0,SOURCEANDSINK,,,IfcPipeSegment,1$rgajjQrCDg9Lz3xmtPcM,配管タイプ:00_供給:40899380,配管タイプ:00_供給,Pset_PipeSegmentTypeCommon.InnerDiameter=35.7 | Pset_PipeSegmentTypeCommon.OuterDiameter=42.7,42.7,42.7,ConnectedElement,
3inpcJnLr5Wh9YciPQ$$6n,021_径違いＴ型:Common:41585975,021_径違いＴ型:Common,径違いT型,3FL,－ 11,M112_W加湿給水,DOMESTICCOLDWATER,3,2,0AuCucfWbk9EmqrJQHlH_V,Port_41585975_3,Flow,SOURCEANDSINK,PIPE,DOMESTICCOLDWATER,,,,1aK$YVtPQZvkrsZc8tbts_,Port_41583039_0,SOURCEANDSINK,,,IfcPipeSegment,2s0miY2LL7VPzA9lwxWYBh,配管タイプ:00_供給:41583039,配管タイプ:00_供給,Pset_PipeSegmentTypeCommon.InnerDiameter=21.6 | Pset_PipeSegmentTypeCommon.OuterDiameter=27.2,27.2,27.2,ConnectedElement,
3inpcJnLr5Wh9YciPQ$$6n,021_径違いＴ型:Common:41585975,021_径違いＴ型:Common,径違いT型,3FL,－ 11,M112_W加湿給水,DOMESTICCOLDWATER,3,3,2Q7VlZs8ZrIT_zESLGogFh,Port_41585975_1,Flow,SOURCEANDSINK,PIPE,DOMESTICCOLDWATER,,,,0gAsrhm5$_0tiybYwrwwGS,Port_41585976_1,SOURCEANDSINK,,,IfcPipeSegment,3inpcJnLr5Wh9YciPQ$$6_,配管タイプ:00_供給:41585976,配管タイプ:00_供給,Pset_PipeSegmentTypeCommon.InnerDiameter=35.7 | Pset_PipeSegmentTypeCommon.OuterDiameter=42.7,42.7,42.7,ConnectedElement,
3inpcJnLr5Wh9YciPQ$$6v,021_径違いＴ型:Common:41585983,021_径違いＴ型:Common,径違いT型,2FL,－ 11,M112_W加湿給水,DOMESTICCOLDWATER,3,1,0b41l2JNCSH3gXQ2J850qC,Port_41585983_3,Flow,SOURCEANDSINK,PIPE,DOMESTICCOLDWATER,,,,2tXtxc6V$GbHqcLa5LOEi9,Port_41585487_0,SOURCEANDSINK,,,IfcPipeSegment,3inpcJnLr5Wh9YciPQ$$V9,配管タイプ:00_供給:41585487,配管タイプ:00_供給,Pset_PipeSegmentTypeCommon.InnerDiameter=21.6 | Pset_PipeSegmentTypeCommon.OuterDiameter=27.2,27.2,27.2,ConnectedElement,
3inpcJnLr5Wh9YciPQ$$6v,021_径違いＴ型:Common:41585983,021_径違いＴ型:Common,径違いT型,2FL,－ 11,M112_W加湿給水,DOMESTICCOLDWATER,3,2,2ha1KWgJSsW$QhbwoMzGXK,Port_41585983_2,Flow,SOURCEANDSINK,PIPE,DOMESTICCOLDWATER,,,,1h2yBKBm2jjUEAADBXjWsa,Port_41585976_0,SOURCEANDSINK,,,IfcPipeSegment,3inpcJnLr5Wh9YciPQ$$6_,配管タイプ:00_供給:41585976,配管タイプ:00_供給,Pset_PipeSegmentTypeCommon.InnerDiameter=35.7 | Pset_PipeSegmentTypeCommon.OuterDiameter=42.7,42.7,42.7,ConnectedElement,
3inpcJnLr5Wh9YciPQ$$6v,021_径違いＴ型:Common:41585983,021_径違いＴ型:Common,径違いT型,2FL,－ 11,M112_W加湿給水,DOMESTICCOLDWATER,3,3,3Lm47dJm0xC7GvlO3Im8R3,Port_41585983_1,Flow,SOURCEANDSINK,PIPE,DOMESTICCOLDWATER,,,,1DCZMfbuzxr4jCDm6BuLLH,Port_41585984_1,SOURCEANDSINK,,,IfcPipeSegment,3inpcJnLr5Wh9YciPQ$$76,配管タイプ:00_供給:41585984,配管タイプ:00_供給,Pset_PipeSegmentTypeCommon.InnerDiameter=35.7 | Pset_PipeSegmentTypeCommon.OuterDiameter=42.7,42.7,42.7,ConnectedElement,
09qnPcuf90ug4Az8aUTknJ,021_径違いＴ型:Common:41587368,021_径違いＴ型:Common,径違いT型,5FL,－ 2,P011_W上水,DOMESTICCOLDWATER,3,1,1YmiBguTZ4RKyKNDdpz_q0,Port_41587368_1,Flow,SOURCEANDSINK,PIPE,DOMESTICCOLDWATER,,,,2$j36NTjOqDBmjV5zYwWUw,Port_41587369_1,SOURCEANDSINK,,,IfcPipeSegment,09qnPcuf90ug4Az8aUTknI,配管タイプ:00_供給:41587369,配管タイプ:00_供給,Pset_PipeSegmentTypeCommon.InnerDiameter=57.5 | Pset_PipeSegmentTypeCommon.OuterDiameter=60.5,60.5,60.5,ConnectedElement,
09qnPcuf90ug4Az8aUTknJ,021_径違いＴ型:Common:41587368,021_径違いＴ型:Common,径違いT型,5FL,－ 2,P011_W上水,DOMESTICCOLDWATER,3,2,0Fur9XHTn08C6vlQdRY4EK,Port_41587368_2,Flow,SOURCEANDSINK,PIPE,DOMESTICCOLDWATER,,,,,,,,,,,,,,,,,接続先Portなし | 径候補なし
09qnPcuf90ug4Az8aUTknJ,021_径違いＴ型:Common:41587368,021_径違いＴ型:Common,径違いT型,5FL,－ 2,P011_W上水,DOMESTICCOLDWATER,3,3,0Sdxkl2J75SC25cu1bfty8,Port_41587368_3,Flow,SOURCEANDSINK,PIPE,DOMESTICCOLDWATER,,,,,,,,,,,,,,,,,接続先Portなし | 径候補なし
0cvR1_ETfB2e064iFLIaeI,051_ソケット:Common:41591355,051_ソケット:Common,ソケット,PIT,) 1,P021_D汚水,SEWAGE,2,1,3jvpHUlMb$vUUGChIG_t5o,InPort_41591355_2,Flow,SINK,PIPE,SEWAGE,,,,34m_cGxCuPiMzg7eoIncX9,OutPort_41591026_0,SOURCE,,,IfcPipeSegment,0cvR1_ETfB2e064iFLIaZR,配管タイプ:00_排水:41591026,配管タイプ:00_排水,Pset_PipeSegmentTypeCommon.InnerDiameter=105.3 | Pset_PipeSegmentTypeCommon.OuterDiameter=114.30000000000001,114.30000000000001,114.30000000000001,ConnectedElement,
0cvR1_ETfB2e064iFLIaeI,051_ソケット:Common:41591355,051_ソケット:Common,ソケット,PIT,) 1,P021_D汚水,SEWAGE,2,2,1XtQo6qBVH_ThOJ0fx2Hxb,OutPort_41591355_1,Flow,SOURCE,PIPE,SEWAGE,,,,14wDtKdeSQ$CrXz8EcHO1D,InPort_41593037_1,SINK,,,IfcPipeSegment,0cvR1_ETfB2e064iFLIa3a,配管タイプ:00_排水:41593037,配管タイプ:00_排水,Pset_PipeSegmentTypeCommon.InnerDiameter=105.3 | Pset_PipeSegmentTypeCommon.OuterDiameter=114.30000000000001,114.30000000000001,114.30000000000001,ConnectedElement,
0cvR1_ETfB2e064iFLIagn,011_エルボ:Common:41591448,011_エルボ:Common,エルボ,5FL,P031_V通気 2,P031_V通気,VENT,2,1,27BnaUJdzIPY2ZnwDRPaTp,InPort_41591448_1,Flow,SINK,PIPE,VENT,,,,2Lbp7jxGI$FQ3Nv3zNT13K,OutPort_41591026_1,SOURCE,,,IfcPipeSegment,0cvR1_ETfB2e064iFLIaZR,配管タイプ:00_排水:41591026,配管タイプ:00_排水,Pset_PipeSegmentTypeCommon.InnerDiameter=105.3 | Pset_PipeSegmentTypeCommon.OuterDiameter=114.30000000000001,114.30000000000001,114.30000000000001,ConnectedElement,
0cvR1_ETfB2e064iFLIagn,011_エルボ:Common:41591448,011_エルボ:Common,エルボ,5FL,P031_V通気 2,P031_V通気,VENT,2,2,13AdagY$dX3j4L5_f4kEaE,OutPort_41591448_2,Flow,SOURCE,PIPE,VENT,,,,,,,,,,,,,,,,,接続先Portなし | 径候補なし
0cvR1_ETfB2e064iFLIai2,051_ソケット:Common:41591595,051_ソケット:Common,ソケット,PIT,P031_V通気 2 | P022_D雑排水 1,P031_V通気 | P022_D雑排水,VENT | SEWAGE,2,1,3ziLfDFSBbmwSGGkaH3K9u,OutPort_41591595_2,Flow,SOURCE,PIPE,SEWAGE,,,,2dXIQ$LvIFs34S5tF_EiuK,InPort_40700257_0,SINK,,,IfcPipeSegment,30ZEx8XDvFIQj6CYRYvQig,配管タイプ:00_排水:40700257,配管タイプ:00_排水,Pset_PipeSegmentTypeCommon.InnerDiameter=67.9 | Pset_PipeSegmentTypeCommon.OuterDiameter=76.3,76.3,76.3,ConnectedElement,
0cvR1_ETfB2e064iFLIai2,051_ソケット:Common:41591595,051_ソケット:Common,ソケット,PIT,P031_V通気 2 | P022_D雑排水 1,P031_V通気 | P022_D雑排水,VENT | SEWAGE,2,2,1yjwcCWnAhyHN83g6ElI1z,OutPort_41591595_1,Flow,SOURCE,PIPE,SEWAGE,,,,0xTLSogrnL8E9UWFtUjGMr,InPort_41593450_0,SINK,,,IfcPipeSegment,0cvR1_ETfB2e064iFLIa93,配管タイプ:00_排水:41593450,配管タイプ:00_排水,Pset_PipeSegmentTypeCommon.InnerDiameter=67.9 | Pset_PipeSegmentTypeCommon.OuterDiameter=76.3,76.3,76.3,ConnectedElement,
0cvR1_ETfB2e064iFLIamt,011_エルボ:Common:41591838,011_エルボ:Common,エルボ,PIT,P031_V通気 2,P031_V通気,VENT,2,1,38tg1ahCzObVhQFqXipkfW,InPort_41591838_1,Flow,SINK,PIPE,VENT,,,,2uEkhS8VGypme$FCeZDGFV,OutPort_40700257_1,SOURCE,,,IfcPipeSegment,30ZEx8XDvFIQj6CYRYvQig,配管タイプ:00_排水:40700257,配管タイプ:00_排水,Pset_PipeSegmentTypeCommon.InnerDiameter=67.9 | Pset_PipeSegmentTypeCommon.OuterDiameter=76.3,76.3,76.3,ConnectedElement,
0cvR1_ETfB2e064iFLIamt,011_エルボ:Common:41591838,011_エルボ:Common,エルボ,PIT,P031_V通気 2,P031_V通気,VENT,2,2,011ygS$MF_7UA1QO6MUcJk,OutPort_41591838_2,Flow,SOURCE,PIPE,VENT,,,,,,,,,,,,,,,,,接続先Portなし | 径候補なし
0cvR1_ETfB2e064iFLIany,011_エルボ:Common:41591893,011_エルボ:Common,エルボ,PIT,P031_V通気 2,P031_V通気,VENT,2,1,0uBUPdUDwQrhD2oGQqtO41,Port_41591893_1,Flow,SOURCEANDSINK,PIPE,VENT,,,,1eXybaro$IEvV9FnnqwWVG,Port_41591895_2,SOURCEANDSINK,,,IfcPipeFitting,0cvR1_ETfB2e064iFLIan_,041_レジューサ:Common:41591895,041_レジューサ:Common,,,,,径候補なし
0cvR1_ETfB2e064iFLIany,011_エルボ:Common:41591893,011_エルボ:Common,エルボ,PIT,P031_V通気 2,P031_V通気,VENT,2,2,00uEG5ZKRrsHgMVHd$C$i5,OutPort_41591893_2,Flow,SOURCE,PIPE,VENT,,,,,,,,,,,,,,,,,接続先Portなし | 径候補なし
0cvR1_ETfB2e064iFLIan_,041_レジューサ:Common:41591895,041_レジューサ:Common,レジューサ,PIT,P031_V通気 2,P031_V通気,VENT,2,1,3KaoCcLI3_egVSwrQilD3J,Port_41591895_1,Flow,SOURCEANDSINK,PIPE,VENT,,,,3sVwukm2V6EhxgDnFTUGJ8,Port_40700254_1,SOURCEANDSINK,,,IfcPipeSegment,30ZEx8XDvFIQj6CYRYvQiL,配管タイプ:00_排水:40700254,配管タイプ:00_排水,Pset_PipeSegmentTypeCommon.InnerDiameter=67.9 | Pset_PipeSegmentTypeCommon.OuterDiameter=76.3,76.3,76.3,ConnectedElement,
0cvR1_ETfB2e064iFLIan_,041_レジューサ:Common:41591895,041_レジューサ:Common,レジューサ,PIT,P031_V通気 2,P031_V通気,VENT,2,2,1eXybaro$IEvV9FnnqwWVG,Port_41591895_2,Flow,SOURCEANDSINK,PIPE,VENT,,,,0uBUPdUDwQrhD2oGQqtO41,Port_41591893_1,SOURCEANDSINK,,,IfcPipeFitting,0cvR1_ETfB2e064iFLIany,011_エルボ:Common:41591893,011_エルボ:Common,,,,,径候補なし
0cvR1_ETfB2e064iFLIapk,011_エルボ:Common:41592007,011_エルボ:Common,エルボ,PIT,P031_V通気 2,P031_V通気,VENT,2,1,3lH_Thz6b7FD71dwbdBY1X,Port_41592007_1,Flow,SOURCEANDSINK,PIPE,VENT,,,,3FH2aHIQfT5icKvxFkyXF7,Port_40700260_1,SOURCEANDSINK,,,IfcPipeSegment,30ZEx8XDvFIQj6CYRYvQil,配管タイプ:00_排水:40700260,配管タイプ:00_排水,Pset_PipeSegmentTypeCommon.InnerDiameter=52.900000000000006 | Pset_PipeSegmentTypeCommon.OuterDiameter=60.5,60.5,60.5,ConnectedElement,
0cvR1_ETfB2e064iFLIapk,011_エルボ:Common:41592007,011_エルボ:Common,エルボ,PIT,P031_V通気 2,P031_V通気,VENT,2,2,08NmiuDTXhVvu2KxNra1HX,OutPort_41592007_2,Flow,SOURCE,PIPE,VENT,,,,,,,,,,,,,,,,,接続先Portなし | 径候補なし
3g_hUfrM11BR0pCRQT93Km,071_キャップ:Common:41970860,071_キャップ:Common,キャップ,1FL,－ 2,P011_W上水,DOMESTICCOLDWATER,1,1,0l1FAoOJqC4MF3ytYhmG$X,InPort_41970860_1,Flow,SINK,PIPE,DOMESTICCOLDWATER,,,,0e_Y8jONCn2nQUKK3v_ZG9,OutPort_41529706_1,SOURCE,,,IfcPipeSegment,25dTy1oBL21uxry3jY44S7,配管タイプ:00_供給:41529706,配管タイプ:00_供給,Pset_PipeSegmentTypeCommon.InnerDiameter=57.5 | Pset_PipeSegmentTypeCommon.OuterDiameter=60.5,60.5,60.5,ConnectedElement,
3g_hUfrM11BR0pCRQT92b9,011_エルボ:Common:41971925,011_エルボ:Common,エルボ,PIT,X 1,P051_X屋内消火栓,FIREPROTECTION,2,1,0Yo8jmiHz5LCilrmxdsGgl,Port_41971925_1,Flow,SOURCEANDSINK,PIPE,NOTDEFINED,,,,,,,,,,,,,,,,,接続先Portなし | 径候補なし
3g_hUfrM11BR0pCRQT92b9,011_エルボ:Common:41971925,011_エルボ:Common,エルボ,PIT,X 1,P051_X屋内消火栓,FIREPROTECTION,2,2,17srEY7pm04QUSpqjbnFOM,Port_41971925_2,Flow,SOURCEANDSINK,PIPE,NOTDEFINED,,,,1tLIZLNO$uETnXKBdEjZwj,Port_41971927_1,SOURCEANDSINK,,,IfcPipeFitting,3g_hUfrM11BR0pCRQT92bB,041_レジューサ:Common:41971927,041_レジューサ:Common,,,,,径候補なし
3g_hUfrM11BR0pCRQT92bB,041_レジューサ:Common:41971927,041_レジューサ:Common,レジューサ,PIT,X 1,P051_X屋内消火栓,FIREPROTECTION,2,1,1tLIZLNO$uETnXKBdEjZwj,Port_41971927_1,Flow,SOURCEANDSINK,PIPE,NOTDEFINED,,,,17srEY7pm04QUSpqjbnFOM,Port_41971925_2,SOURCEANDSINK,,,IfcPipeFitting,3g_hUfrM11BR0pCRQT92b9,011_エルボ:Common:41971925,011_エルボ:Common,,,,,径候補なし
3g_hUfrM11BR0pCRQT92bB,041_レジューサ:Common:41971927,041_レジューサ:Common,レジューサ,PIT,X 1,P051_X屋内消火栓,FIREPROTECTION,2,2,3b3zVZPxkxjb3eFswWrNz0,Port_41971927_2,Flow,SOURCEANDSINK,PIPE,NOTDEFINED,,,,1$kssPDiTHiI$f1a9bgD2Q,Port_41972067_1,SOURCEANDSINK,,,IfcPipeSegment,3g_hUfrM11BR0pCRQT92Z$,配管タイプ:00_供給:41972067,配管タイプ:00_供給,Pset_PipeSegmentTypeCommon.InnerDiameter=67.9 | Pset_PipeSegmentTypeCommon.OuterDiameter=76.3,76.3,76.3,ConnectedElement,
3g_hUfrM11BR0pCRQT92Xs,011_エルボ:Common:41972202,011_エルボ:Common,エルボ,1FL,X 1,P051_X屋内消火栓,FIREPROTECTION,2,1,1fVcJczPSezqJnHc6Mt6PW,Port_41972202_1,Flow,SOURCEANDSINK,PIPE,NOTDEFINED,,,,,,,,,,,,,,,,,接続先Portなし | 径候補なし
3g_hUfrM11BR0pCRQT92Xs,011_エルボ:Common:41972202,011_エルボ:Common,エルボ,1FL,X 1,P051_X屋内消火栓,FIREPROTECTION,2,2,2BrPpFTue2HIOGZGbhumY_,Port_41972202_2,Flow,SOURCEANDSINK,PIPE,NOTDEFINED,,,,0ER5K$sjNapTWUZIvnUKru,Port_41972330_0,SOURCEANDSINK,,,IfcPipeSegment,3g_hUfrM11BR0pCRQT92ls,配管タイプ:00_供給:41972330,配管タイプ:00_供給,Pset_PipeSegmentTypeCommon.InnerDiameter=67.9 | Pset_PipeSegmentTypeCommon.OuterDiameter=76.3,76.3,76.3,ConnectedElement,
3g_hUfrM11BR0pCRQT92lr,021_径違いＴ型:Common:41972329,021_径違いＴ型:Common,径違いT型,1FL,X 1,P051_X屋内消火栓,FIREPROTECTION,3,1,3LsdSbBWMErSafrNIKHgCP,Port_41972329_2,Flow,SOURCEANDSINK,PIPE,NOTDEFINED,,,,3DerM_q0qYzyy1WQP4Jwg5,Port_41972067_0,SOURCEANDSINK,,,IfcPipeSegment,3g_hUfrM11BR0pCRQT92Z$,配管タイプ:00_供給:41972067,配管タイプ:00_供給,Pset_PipeSegmentTypeCommon.InnerDiameter=67.9 | Pset_PipeSegmentTypeCommon.OuterDiameter=76.3,76.3,76.3,ConnectedElement,
3g_hUfrM11BR0pCRQT92lr,021_径違いＴ型:Common:41972329,021_径違いＴ型:Common,径違いT型,1FL,X 1,P051_X屋内消火栓,FIREPROTECTION,3,2,04D3JilhnIcRBf8DXUe971,Port_41972329_1,Flow,SOURCEANDSINK,PIPE,NOTDEFINED,,,,2YzMcKxaKXktiZ5nIuo5cf,Port_41972330_1,SOURCEANDSINK,,,IfcPipeSegment,3g_hUfrM11BR0pCRQT92ls,配管タイプ:00_供給:41972330,配管タイプ:00_供給,Pset_PipeSegmentTypeCommon.InnerDiameter=67.9 | Pset_PipeSegmentTypeCommon.OuterDiameter=76.3,76.3,76.3,ConnectedElement,
3g_hUfrM11BR0pCRQT92lr,021_径違いＴ型:Common:41972329,021_径違いＴ型:Common,径違いT型,1FL,X 1,P051_X屋内消火栓,FIREPROTECTION,3,3,2IMFyO$qZmYoMl5OPoSn52,Port_41972329_3,Flow,SOURCEANDSINK,PIPE,NOTDEFINED,,,,,,,,,,,,,,,,,接続先Portなし | 径候補なし
0pe1NtE2jC$QiRfpnhK8ru,021_径違い90° 大曲がり Y:Common:41988437,021_径違い90° 大曲がり Y:Common,径違い90°大曲がりY,4FL,D 24,M121_Dドレン,SEWAGE,3,1,0kHzwetYlZ2GUwzNIS4617,Port_41988437_1,Flow,SOURCEANDSINK,PIPE,SEWAGE,,,,32109myKQd3UNh8XfATmc2,Port_41988439_1,SOURCEANDSINK,,,IfcPipeSegment,0pe1NtE2jC$QiRfpnhK8rz,配管タイプ:00_排水:41988439,配管タイプ:00_排水,Pset_PipeSegmentTypeCommon.InnerDiameter=52.900000000000006 | Pset_PipeSegmentTypeCommon.OuterDiameter=60.5,60.5,60.5,ConnectedElement,
0pe1NtE2jC$QiRfpnhK8ru,021_径違い90° 大曲がり Y:Common:41988437,021_径違い90° 大曲がり Y:Common,径違い90°大曲がりY,4FL,D 24,M121_Dドレン,SEWAGE,3,2,0t8TAA36irCAvvQKprKD$T,Port_41988437_2,Flow,SOURCEANDSINK,PIPE,SEWAGE,,,,,,,,,,,,,,,,,接続先Portなし | 径候補なし
0pe1NtE2jC$QiRfpnhK8ru,021_径違い90° 大曲がり Y:Common:41988437,021_径違い90° 大曲がり Y:Common,径違い90°大曲がりY,4FL,D 24,M121_Dドレン,SEWAGE,3,3,3AiSmI657wN$UOIQB3rfhd,Port_41988437_3,Flow,SOURCEANDSINK,PIPE,SEWAGE,,,,,,,,,,,,,,,,,接続先Portなし | 径候補なし
0pe1NtE2jC$QiRfpnhK8aC,021_径違い90° 大曲がり Y:Common:41988483,021_径違い90° 大曲がり Y:Common,径違い90°大曲がりY,2FL,D 24,M121_Dドレン,SEWAGE,3,1,0GKRZj5GLNGmxZQkprzMC4,Port_41988483_2,Flow,SOURCEANDSINK,PIPE,SEWAGE,,,,2GQVMiZwWo4_3Qu1FpJD1a,Port_41988439_0,SOURCEANDSINK,,,IfcPipeSegment,0pe1NtE2jC$QiRfpnhK8rz,配管タイプ:00_排水:41988439,配管タイプ:00_排水,Pset_PipeSegmentTypeCommon.InnerDiameter=52.900000000000006 | Pset_PipeSegmentTypeCommon.OuterDiameter=60.5,60.5,60.5,ConnectedElement,
0pe1NtE2jC$QiRfpnhK8aC,021_径違い90° 大曲がり Y:Common:41988483,021_径違い90° 大曲がり Y:Common,径違い90°大曲がりY,2FL,D 24,M121_Dドレン,SEWAGE,3,2,27okVwn5L1SrwRxzm1szuM,Port_41988483_1,Flow,SOURCEANDSINK,PIPE,SEWAGE,,,,37FUxG8ZPjoWP2RdEMorkT,Port_41988484_1,SOURCEANDSINK,,,IfcPipeSegment,0pe1NtE2jC$QiRfpnhK8bp,配管タイプ:00_排水:41988484,配管タイプ:00_排水,Pset_PipeSegmentTypeCommon.InnerDiameter=52.900000000000006 | Pset_PipeSegmentTypeCommon.OuterDiameter=60.5,60.5,60.5,ConnectedElement,
0pe1NtE2jC$QiRfpnhK8aC,021_径違い90° 大曲がり Y:Common:41988483,021_径違い90° 大曲がり Y:Common,径違い90°大曲がりY,2FL,D 24,M121_Dドレン,SEWAGE,3,3,3gwKPxwyqquk$mkQDv4lid,Port_41988483_3,Flow,SOURCEANDSINK,PIPE,SEWAGE,,,,,,,,,,,,,,,,,接続先Portなし | 径候補なし
